RAW Data export file (tab separated)


Client:	John,Sample
Session:	Philli2 
Date:	24-07-2017
Time:	08:37:54
Duration:	169	Seconds.
Output rate:	128	Samples/sec.

128 SPS	32 SPS	
Sensor-G:BVP	Sensor-H:RSP	Events	


-32.583	753.552		
-31.399	753.552		
-30.531	753.552		
-29.745	753.604		
-28.961	753.604		
-27.895	753.604		
-26.527	753.604		
-25.188	753.668		
-24.060	753.668		
-23.233	753.668		
-22.553	753.668		
-22.432	753.571		
-22.663	753.571		
-22.982	753.571		
-23.402	753.571		
-23.869	753.732		
-24.505	753.732		
-25.458	753.732		
-26.162	753.732		
-26.545	753.898		
-26.902	753.898		
-27.558	753.898		
-28.405	753.898		
-29.001	753.757		
-29.777	753.757		
-30.720	753.757		
-31.402	753.757		
-31.800	753.622		
-32.266	753.622		
-32.820	753.622		
-33.366	753.622		
-33.742	753.438		
-33.768	753.438		
-33.660	753.438		
-33.407	753.438		
-33.064	753.116		
-32.663	753.116		
-32.247	753.116		
-31.829	753.116		
-31.654	753.193		
-31.768	753.193		
-31.725	753.193		
-31.322	753.193		
-30.658	753.100		
-29.867	753.100		
-29.077	753.100		
-28.702	753.100		
-28.581	752.571		
-28.627	752.571		
-28.823	752.571		
-29.124	752.571		
-29.369	751.968		
-29.750	751.968		
-29.931	751.968		
-29.768	751.968		
-29.425	751.414		
-28.505	751.414		
-26.574	751.414		
-23.862	751.414		
-20.506	751.089		
-16.618	751.089		
-12.619	751.089		
-9.045	751.089		
-5.973	750.967		
-3.586	750.967		
-1.908	750.967		
-0.964	750.967		
-0.496	750.916		
-0.566	750.916		
-1.181	750.916		
-2.517	750.916		
-4.517	750.847		
-6.958	750.847		
-9.868	750.847		
-12.907	750.847		
-15.948	750.784		
-19.056	750.784		
-22.150	750.784		
-24.958	750.784		
-27.305	750.670		
-29.148	750.670		
-30.819	750.670		
-31.998	750.670		
-32.486	750.556		
-32.591	750.556		
-32.536	750.556		
-32.746	750.556		
-33.043	750.377		
-33.252	750.377		
-33.455	750.377		
-33.472	750.377		
-33.191	750.141		
